,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
43366,Nova Scotia,Canada,44.682,-63.7443,2020-07-06,1065,63,0,1002,Americas
43367,Ontario,Canada,51.2538,-85.3232,2020-07-06,37829,2743,0,35086,Americas
43368,Prince Edward Island,Canada,46.5107,-63.4168,2020-07-06,32,0,0,32,Americas
43369,Quebec,Canada,52.9399,-73.5491,2020-07-06,55937,5577,0,50360,Americas
43370,Saskatchewan,Canada,52.9399,-106.4509,2020-07-06,805,14,0,791,Americas
43374,Anhui,China,31.8257,117.2264,2020-07-06,991,6,985,0,Western Pacific
43375,Beijing,China,40.1824,116.4142,2020-07-06,929,9,596,324,Western Pacific
43376,Chongqing,China,30.0572,107.874,2020-07-06,582,6,574,2,Western Pacific
43377,Fujian,China,26.0789,117.9874,2020-07-06,363,1,360,2,Western Pacific
43378,Gansu,China,35.7518,104.2861,2020-07-06,167,2,154,11,Western Pacific
43379,Guangdong,China,23.3417,113.4244,2020-07-06,1643,8,1631,4,Western Pacific
43380,Guangxi,China,23.8298,108.7881,2020-07-06,254,2,252,0,Western Pacific
43381,Guizhou,China,26.8154,106.8748,2020-07-06,147,2,145,0,Western Pacific
43382,Hainan,China,19.1959,109.7453,2020-07-06,171,6,165,0,Western Pacific
43383,Hebei,China,39.549,116.1306,2020-07-06,349,6,0,343,Western Pacific
43384,Heilongjiang,China,47.862,127.7615,2020-07-06,947,13,934,0,Western Pacific
43385,Henan,China,37.8957,114.9042,2020-07-06,1276,22,0,1254,Western Pacific
43386,Hong Kong,China,22.3,114.2,2020-07-06,1285,7,1157,121,Western Pacific
43387,Hubei,China,30.9756,112.2707,2020-07-06,68135,4512,63623,0,Western Pacific
43388,Hunan,China,27.6104,111.7088,2020-07-06,1019,4,1015,0,Western Pacific
43389,Inner Mongolia,China,44.0935,113.9448,2020-07-06,240,1,237,2,Western Pacific
43390,Jiangsu,China,32.9711,119.455,2020-07-06,654,0,654,0,Western Pacific
43391,Jiangxi,China,27.614,115.7221,2020-07-06,932,1,931,0,Western Pacific
43392,Jilin,China,43.6661,126.1923,2020-07-06,155,2,153,0,Western Pacific
43393,Liaoning,China,41.2956,122.6085,2020-07-06,157,2,150,5,Western Pacific
43394,Macau,China,22.1667,113.55,2020-07-06,46,0,45,1,Western Pacific
43395,Ningxia,China,37.2692,106.1655,2020-07-06,75,0,75,0,Western Pacific
43396,Qinghai,China,35.7452,95.9956,2020-07-06,18,0,18,0,Western Pacific
43397,Shaanxi,China,35.1917,108.8701,2020-07-06,321,3,313,5,Western Pacific
43398,Shandong,China,36.3427,118.1498,2020-07-06,792,7,785,0,Western Pacific
43399,Shanghai,China,31.202,121.4491,2020-07-06,716,7,685,24,Western Pacific
43400,Shanxi,China,37.5777,112.2922,2020-07-06,198,0,198,0,Western Pacific
43401,Sichuan,China,30.6171,102.7103,2020-07-06,596,3,581,12,Western Pacific
43402,Tianjin,China,39.3054,117.323,2020-07-06,199,3,194,2,Western Pacific
43403,Tibet,China,31.6927,88.0924,2020-07-06,1,0,1,0,Western Pacific
43404,Xinjiang,China,41.1129,85.2401,2020-07-06,76,3,73,0,Western Pacific
43405,Yunnan,China,24.974,101.487,2020-07-06,186,2,183,1,Western Pacific
43406,Zhejiang,China,29.1832,120.0934,2020-07-06,1269,1,1267,1,Western Pacific
43416,Faroe Islands,Denmark,61.8926,-6.9118,2020-07-06,188,0,187,1,Europe
43417,Greenland,Greenland,71.7069,-42.6043,2020-07-06,13,0,13,0,Europe
43431,French Guiana,France,3.9339,-53.1258,2020-07-06,5054,20,1984,3050,Europe
43432,French Polynesia,France,-17.6797,149.4068,2020-07-06,62,0,60,2,Europe
43433,Guadeloupe,France,16.265,-61.551,2020-07-06,184,14,157,13,Europe
43434,Mayotte,France,-12.8275,45.166244,2020-07-06,2679,34,2375,270,Europe
43435,New Caledonia,France,-20.904305,165.618042,2020-07-06,21,0,21,0,Europe
43436,Reunion,France,-21.1151,55.5364,2020-07-06,550,2,472,76,Europe
43437,Saint Barthelemy,France,17.9,-62.8333,2020-07-06,6,0,6,0,Europe
43438,St Martin,France,18.0708,-63.0501,2020-07-06,43,3,37,3,Europe
43439,Martinique,France,14.6415,-61.0242,2020-07-06,249,14,98,137,Europe
43490,Aruba,Netherlands,12.5211,-69.9683,2020-07-06,105,3,98,4,Europe
43491,Curacao,Netherlands,12.1696,-68.99,2020-07-06,23,1,19,3,Europe
43492,Sint Maarten,Netherlands,18.0425,-63.0548,2020-07-06,78,15,63,0,Europe
43541,Bermuda,United Kingdom,32.3078,-64.7505,2020-07-06,146,9,137,0,Europe
43542,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-07-06,201,1,194,6,Europe
43543,Channel Islands,United Kingdom,49.3723,-2.3644,2020-07-06,577,47,512,18,Europe
43544,Gibraltar,United Kingdom,36.1408,-5.3536,2020-07-06,179,0,176,3,Europe
43545,Isle of Man,United Kingdom,54.2361,-4.5481,2020-07-06,336,24,312,0,Europe
43546,Montserrat,United Kingdom,16.742498,-62.187366,2020-07-06,11,1,10,0,Europe
43567,Northwest Territories,Canada,64.8255,-124.8457,2020-07-06,5,0,0,5,Americas
43568,Yukon,Canada,64.2823,-135.0,2020-07-06,11,0,0,11,Americas
43571,Anguilla,United Kingdom,18.2206,-63.0686,2020-07-06,3,0,3,0,Europe
43572,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-07-06,8,1,7,0,Europe
43573,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-07-06,48,2,11,35,Europe
43578,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-07-06,13,0,13,0,Europe
43579,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-07-06,1,0,1,0,Europe
43595,Australian Capital Territory,Australia,-35.4735,149.0124,2020-07-07,111,3,105,3,Western Pacific
43596,New South Wales,Australia,-33.8688,151.2093,2020-07-07,3440,49,2986,405,Western Pacific
43597,Northern Territory,Australia,-12.4634,130.8456,2020-07-07,30,0,29,1,Western Pacific
43598,Queensland,Australia,-27.4698,153.0251,2020-07-07,1068,6,1056,6,Western Pacific
43599,South Australia,Australia,-34.9285,138.6007,2020-07-07,443,4,436,3,Western Pacific
43600,Tasmania,Australia,-42.8821,147.3272,2020-07-07,228,13,215,0,Western Pacific
43601,Victoria,Australia,-37.8136,144.9631,2020-07-07,2942,22,2058,862,Western Pacific
43602,Western Australia,Australia,-31.9505,115.8605,2020-07-07,624,9,602,13,Western Pacific
43622,Alberta,Canada,53.9333,-116.5765,2020-07-07,8436,157,0,8279,Americas
43623,British Columbia,Canada,53.7267,-127.6476,2020-07-07,2990,183,0,2807,Americas
43624,Manitoba,Canada,53.7609,-98.8139,2020-07-07,325,7,0,318,Americas
